client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
49bb084f-5b66-4999-8f98-2948369441dd_1,33, ,250, test,0.64,None,13116028,28775,287755,0,926,10,2.111,1.986,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,33, ,250, test,0.82,None,13116028,90526,905267,1,926,10,2.829,3.722,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,34, ,250, test,0.64,None,13116031,28444,284445,0,912,10,3.101,1.985,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,34, ,250, test,0.82,None,13116031,88967,889675,1,912,10,3.519,4.049,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,35, ,250, test,0.64,None,13116030,27623,276230,0,914,10,3.838,2.448,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,35, ,250, test,0.82,None,13116030,89333,893332,1,914,10,3.2,3.711,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,36, ,250, test,0.64,None,13116033,27657,276572,0,913,10,3.383,2.004,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,36, ,250, test,0.82,None,13116033,89200,892001,1,913,10,3.137,3.599,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,37, ,250, test,0.64,None,13116030,28052,280527,0,932,10,3.815,2.239,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,37, ,250, test,0.82,None,13116030,91101,911014,1,932,10,3.185,3.728,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,38, ,250, test,0.64,None,13116031,27525,275256,0,910,10,4.117,1.906,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,38, ,250, test,0.82,None,13116031,88782,887824,1,910,10,3.828,3.752,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,39, ,250, test,0.64,None,13116031,27100,271008,0,910,10,3.686,2.049,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,39, ,250, test,0.82,None,13116031,88964,889643,1,910,10,2.885,3.586,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,40, ,250, test,0.64,None,13116032,26875,268755,0,912,10,3.612,1.99,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,40, ,250, test,0.82,None,13116032,89020,890202,1,912,10,3.264,3.601,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,41, ,250, test,0.64,None,13116029,26861,268615,0,922,10,2.516,2.118,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,41, ,250, test,0.82,None,13116029,90002,900029,1,922,10,2.677,3.618,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,42, ,250, test,0.64,None,13116032,26363,263635,0,916,10,2.526,1.988,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,42, ,250, test,0.82,None,13116032,89434,894347,1,916,10,2.679,3.559,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,43, ,250, test,0.64,None,13116029,25867,258678,0,912,10,3.383,2.079,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,43, ,250, test,0.82,None,13116029,89068,890680,1,912,10,3.56,3.52,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,44, ,250, test,0.64,None,13116031,26032,260327,0,914,10,3.909,2.066,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,44, ,250, test,0.82,None,13116031,89265,892656,1,914,10,2.891,3.554,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,45, ,250, test,0.64,None,13116031,26503,265037,0,925,10,3.441,1.907,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,45, ,250, test,0.82,None,13116031,90364,903649,1,925,10,3.297,3.577,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,46, ,250, test,0.64,None,13116033,25658,256589,0,908,10,2.177,2.028,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,46, ,250, test,0.82,None,13116033,88492,884922,1,908,10,3.457,3.705,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,47, ,250, test,0.64,None,13116031,25516,255164,0,912,10,3.829,2.016,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,47, ,250, test,0.82,None,13116031,89158,891581,1,912,10,3.058,3.439,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,48, ,250, test,0.64,None,13116031,25848,258484,0,907,10,3.921,1.984,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,48, ,250, test,0.82,None,13116031,88588,885888,1,907,10,3.145,3.567,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,49, ,250, test,0.64,None,13116030,25553,255536,0,946,10,3.776,2.029,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,49, ,250, test,0.82,None,13116030,92402,924022,1,946,10,3.291,3.425,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,50, ,250, test,0.64,None,13116031,25754,257549,0,922,10,2.296,2.024,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,50, ,250, test,0.82,None,13116031,89216,892162,1,922,10,2.88,3.436,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,51, ,250, test,0.64,None,13116031,25530,255305,0,916,10,2.914,1.923,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,51, ,250, test,0.82,None,13116031,89514,895146,1,916,10,3.283,3.481,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,52, ,250, test,0.64,None,13116031,25681,256811,0,915,10,3.259,2.165,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,52, ,250, test,0.82,None,13116031,89400,894009,1,915,10,3.164,3.535,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,53, ,250, test,0.64,None,13116029,25226,252264,0,927,10,3.882,2.072,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,53, ,250, test,0.82,None,13116029,90602,906024,1,927,10,2.687,3.626,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,54, ,250, test,0.64,None,13116030,25589,255894,0,913,10,2.936,1.938,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,54, ,250, test,0.82,None,13116030,89146,891462,1,913,10,3.348,3.553,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,55, ,250, test,0.64,None,13116030,25565,255652,0,915,10,2.904,1.988,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,55, ,250, test,0.82,None,13116030,89323,893236,1,915,10,3.343,3.518,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,56, ,250, test,0.64,None,13116030,25121,251210,0,927,10,3.539,1.975,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,56, ,250, test,0.82,None,13116030,90532,905321,1,927,10,3.283,3.488,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,57, ,250, test,0.64,None,13116026,25287,252878,0,916,10,2.707,2.009,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,57, ,250, test,0.82,None,13116026,89424,894245,1,916,10,3.178,3.508,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,58, ,250, test,0.64,None,13116032,25099,250993,0,916,10,3.057,1.972,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,58, ,250, test,0.82,None,13116032,89394,893940,1,916,10,3.473,3.532,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,59, ,250, test,0.64,None,13116032,24857,248574,0,917,10,5.073,1.924,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,59, ,250, test,0.82,None,13116032,89579,895795,1,917,10,2.992,3.448,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,60, ,250, test,0.64,None,13116030,25071,250715,0,946,10,3.147,1.957,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,60, ,250, test,0.82,None,13116030,92366,923665,1,946,10,3.574,3.541,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,61, ,250, test,0.64,None,13116033,24757,247579,0,913,10,3.569,2.038,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,61, ,250, test,0.82,None,13116033,89135,891351,1,913,10,2.945,3.584,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,62, ,250, test,0.64,None,13116029,24845,248455,0,916,10,3.816,1.952,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,62, ,250, test,0.82,None,13116029,89501,895012,1,916,10,2.582,3.501,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,63, ,250, test,0.64,None,13116029,24305,243059,0,910,10,3.677,1.988,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,63, ,250, test,0.82,None,13116029,88938,889388,1,910,10,2.892,3.428,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,64, ,250, test,0.64,None,13116032,26166,261664,0,920,10,3.222,2.011,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,64, ,250, test,0.82,None,13116032,89862,898625,1,920,10,3.216,3.472,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,65, ,250, test,0.64,None,13116030,24707,247077,0,918,10,3.328,1.95,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,65, ,250, test,0.82,None,13116030,89569,895692,1,918,10,3.145,3.516,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,66, ,250, test,0.64,None,13116029,24230,242306,0,915,10,3.39,2.027,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,66, ,250, test,0.82,None,13116029,89337,893378,1,915,10,3.071,4.023,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,67, ,250, test,0.64,None,13116027,24311,243117,0,914,10,4.863,1.935,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,67, ,250, test,0.82,None,13116027,89254,892543,1,914,10,2.554,3.562,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,68, ,250, test,0.64,None,13116029,24433,244334,0,922,10,3.546,2.226,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,68, ,250, test,0.82,None,13116029,89965,899655,1,922,10,3.43,3.402,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,69, ,250, test,0.64,None,13116031,23694,236943,0,913,10,3.293,1.928,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,69, ,250, test,0.82,None,13116031,89031,890311,1,913,10,3.249,3.928,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,70, ,250, test,0.64,None,13116032,23630,236307,0,917,10,2.651,2.233,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,70, ,250, test,0.82,None,13116032,89474,894740,1,917,10,3.645,3.497,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,71, ,250, test,0.62,None,13116027,23648,236484,0,913,10,3.443,1.972,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,71, ,250, test,0.82,None,13116027,89124,891246,1,913,10,3.092,3.497,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,72, ,250, test,0.62,None,13116031,23366,233667,0,917,10,3.875,3.761,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,72, ,250, test,0.82,None,13116031,89419,894196,1,917,10,3.515,3.51,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,73, ,250, test,0.62,None,13116028,23486,234866,0,920,10,3.953,3.588,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,73, ,250, test,0.82,None,13116028,89624,896240,1,920,10,2.437,3.544,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,74, ,250, test,0.62,None,13116031,23174,231749,0,919,10,2.829,1.976,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,74, ,250, test,0.82,None,13116031,89610,896106,1,919,10,3.108,3.643,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,75, ,250, test,0.62,None,13116033,23306,233069,0,915,10,3.727,2.064,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,75, ,250, test,0.82,None,13116033,89262,892621,1,915,10,3.12,3.626,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,76, ,250, test,0.62,None,13116030,23682,236827,0,920,10,3.539,1.974,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,76, ,250, test,0.82,None,13116030,89832,898323,1,920,10,3.195,3.44,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,77, ,250, test,0.62,None,13116032,23728,237289,0,908,10,3.252,1.96,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,77, ,250, test,0.82,None,13116032,88554,885544,1,908,10,3.066,3.519,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,78, ,250, test,0.62,None,13116029,23451,234514,0,912,10,3.297,2.045,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,78, ,250, test,0.82,None,13116029,88992,889922,1,912,10,3.131,3.436,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,79, ,250, test,0.62,None,13116029,23516,235169,0,914,10,3.06,3.789,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,79, ,250, test,0.82,None,13116029,89127,891279,1,914,10,3.325,3.461,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,80, ,250, test,0.62,None,13116028,23199,231993,0,917,10,3.048,1.958,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,80, ,250, test,0.82,None,13116028,89492,894927,1,917,10,3.159,3.497,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,81, ,250, test,0.62,None,13116031,23431,234316,0,915,10,3.689,1.959,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,81, ,250, test,0.82,None,13116031,88876,888763,1,915,10,3.139,3.647,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,82, ,250, test,0.62,None,13116034,23589,235899,0,914,10,3.99,2.024,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,82, ,250, test,0.82,None,13116034,89078,890786,1,914,10,3.199,3.512,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,83, ,250, test,0.62,None,13116031,23450,234508,0,911,10,3.298,2.07,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,83, ,250, test,0.82,None,13116031,88876,888768,1,911,10,3.315,3.576,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,84, ,250, test,0.62,None,13116035,24065,240653,0,931,10,3.895,2.022,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,84, ,250, test,0.82,None,13116035,90810,908101,1,931,10,3.242,3.566,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,85, ,250, test,0.62,None,13116030,24105,241057,0,921,10,4.069,1.979,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,85, ,250, test,0.82,None,13116030,89823,898234,1,921,10,3.003,3.558,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,86, ,250, test,0.62,None,13116033,23995,239959,0,913,10,3.654,2.05,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,86, ,250, test,0.82,None,13116033,89039,890394,1,913,10,3.203,3.503,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,87, ,250, test,0.62,None,13116029,24757,247573,0,912,10,4.363,2.455,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,87, ,250, test,0.82,None,13116029,88952,889523,1,912,10,2.711,3.658,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,88, ,250, test,0.62,None,13116032,25780,257801,0,928,10,4.451,2.064,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,88, ,250, test,0.82,None,13116032,90497,904975,1,928,10,3.006,3.492,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,89, ,250, test,0.62,None,13116031,26164,261645,0,914,10,4.058,1.951,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,89, ,250, test,0.82,None,13116031,89125,891259,1,914,10,3.423,3.674,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,90, ,250, test,0.62,None,13116030,26632,266322,0,919,10,4.404,2.07,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,90, ,250, test,0.82,None,13116030,88742,887428,1,919,10,2.894,3.566,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,91, ,250, test,0.62,None,13116029,26611,266114,0,911,10,4.213,2.051,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,91, ,250, test,0.82,None,13116029,88724,887240,1,911,10,3.383,3.953,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,92, ,250, test,0.62,None,13116032,27857,278573,0,931,10,4.039,4.103,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,92, ,250, test,0.82,None,13116032,90671,906712,1,931,10,3.451,4.065,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,93, ,250, test,0.62,None,13116034,28087,280877,0,914,10,4.714,2.073,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,93, ,250, test,0.82,None,13116034,88967,889671,1,914,10,4.409,3.673,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,94, ,250, test,0.62,None,13116033,28200,282002,0,922,10,4.801,2.098,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,94, ,250, test,0.82,None,13116033,89847,898471,1,922,10,3.359,3.855,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,95, ,250, test,0.62,None,13116032,29318,293181,0,917,10,3.349,1.921,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,95, ,250, test,0.82,None,13116032,89320,893207,1,917,10,4.011,3.676,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,96, ,250, test,0.62,None,13116029,29511,295112,0,935,10,5.525,2.648,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,96, ,250, test,0.82,None,13116029,91115,911151,1,935,10,4.108,3.771,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,97, ,250, test,0.62,None,13116034,31709,317096,0,913,10,3.742,1.981,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,97, ,250, test,0.82,None,13116034,88854,888546,1,913,10,4.355,3.738,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,98, ,250, test,0.62,None,13116030,31069,310692,0,916,10,4.819,2.064,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,98, ,250, test,0.82,None,13116030,89271,892711,1,916,10,3.844,3.649,12,17
49bb084f-5b66-4999-8f98-2948369441dd_1,99, ,250, test,0.62,None,13116030,31411,314112,0,911,10,4.461,2.051,12,17
c10e091f-9148-4f97-9e2e-3e4918d093c6_1,99, ,250, test,0.82,None,13116030,88702,887025,1,911,10,3.547,3.6,12,17
