client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
88758b3f-8a73-4f99-9efd-69d79c86effb_1,19, ,250, test,0.6,None,2587610,13446,134467,0,245,10,0.719,0.47,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,19, ,250, test,0.78,None,2587610,23368,233688,1,245,10,0.751,0.981,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,20, ,250, test,0.6,None,2587605,12242,122424,0,241,10,0.618,0.545,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,20, ,250, test,0.78,None,2587605,23419,234194,1,241,10,0.609,0.871,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,21, ,250, test,0.6,None,2587605,12067,120674,0,264,10,1.18,0.493,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,21, ,250, test,0.78,None,2587605,23611,236116,1,264,10,0.951,0.873,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,22, ,250, test,0.6,None,2587607,11673,116733,0,250,10,0.841,0.622,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,22, ,250, test,0.78,None,2587607,23444,234449,1,250,10,0.624,0.804,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,23, ,250, test,0.6,None,2587605,13165,131657,0,242,10,1.015,0.48,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,23, ,250, test,0.78,None,2587605,23520,235205,1,242,10,0.728,0.849,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,24, ,250, test,0.6,None,2587606,14597,145971,0,238,10,0.368,0.591,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,24, ,250, test,0.78,None,2587606,23052,230523,1,238,10,0.547,0.901,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,25, ,250, test,0.6,None,2587607,14493,144931,0,247,10,0.855,0.514,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,25, ,250, test,0.78,None,2587607,24072,240721,1,247,10,0.818,0.803,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,26, ,250, test,0.6,None,2587603,12374,123741,0,243,10,0.766,0.632,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,26, ,250, test,0.78,None,2587603,23652,236521,1,243,10,0.804,0.891,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,27, ,250, test,0.6,None,2587607,12519,125198,0,251,10,0.649,0.757,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,27, ,250, test,0.78,None,2587607,23922,239223,1,251,10,0.845,1.072,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,28, ,250, test,0.6,None,2587609,13544,135444,0,238,10,1.188,0.628,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,28, ,250, test,0.78,None,2587609,23133,231338,1,238,10,1.111,1.025,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,29, ,250, test,0.6,None,2587605,14766,147667,0,241,10,1.173,0.503,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,29, ,250, test,0.78,None,2587605,23442,234421,1,241,10,0.844,0.937,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,30, ,250, test,0.6,None,2587608,12092,120923,0,243,10,0.956,1.985,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,30, ,250, test,0.78,None,2587608,23700,237000,1,243,10,0.754,0.862,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,31, ,250, test,0.6,None,2587606,12639,126396,0,246,10,1.137,1.251,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,31, ,250, test,0.78,None,2587606,23487,234876,1,246,10,0.629,0.889,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,32, ,250, test,0.6,None,2587603,14286,142866,0,242,10,0.641,1.452,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,32, ,250, test,0.78,None,2587603,23527,235272,1,242,10,0.772,0.906,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,33, ,250, test,0.6,None,2587604,14877,148779,0,239,10,1.126,0.848,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,33, ,250, test,0.76,None,2587604,23265,232653,1,239,10,0.655,0.917,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,34, ,250, test,0.6,None,2587607,12151,121518,0,242,10,2.138,0.677,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,34, ,250, test,0.76,None,2587607,23433,234336,1,242,10,1.423,0.956,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,35, ,250, test,0.6,None,2587606,13734,137343,0,243,10,2.29,1.149,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,35, ,250, test,0.76,None,2587606,23460,234606,1,243,10,2.361,0.945,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,36, ,250, test,0.6,None,2587609,14718,147185,0,241,10,0.83,3.41,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,36, ,250, test,0.76,None,2587609,23342,233427,1,241,10,1.067,0.978,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,37, ,250, test,0.6,None,2587606,12339,123392,0,241,10,1.275,1.132,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,37, ,250, test,0.78,None,2587606,23399,233999,1,241,10,0.868,0.845,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,38, ,250, test,0.6,None,2587607,13729,137293,0,243,10,0.486,1.463,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,38, ,250, test,0.78,None,2587607,22744,227440,1,243,10,0.557,0.864,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,39, ,250, test,0.6,None,2587607,14680,146804,0,248,10,0.923,0.686,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,39, ,250, test,0.78,None,2587607,23669,236698,1,248,10,0.669,0.878,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,40, ,250, test,0.6,None,2587608,12404,124044,0,251,10,1.581,0.905,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,40, ,250, test,0.78,None,2587608,24418,244181,1,251,10,0.725,0.966,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,41, ,250, test,0.6,None,2587605,12613,126135,0,246,10,2.337,1.364,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,41, ,250, test,0.78,None,2587605,23931,239313,1,246,10,1.299,0.805,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,42, ,250, test,0.6,None,2587608,13920,139205,0,247,10,2.289,1.172,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,42, ,250, test,0.78,None,2587608,23920,239201,1,247,10,1.116,0.987,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,43, ,250, test,0.6,None,2587605,15198,151980,0,244,10,4.338,1.218,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,43, ,250, test,0.78,None,2587605,23518,235189,1,244,10,2.321,1.489,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,44, ,250, test,0.6,None,2587607,12064,120641,0,243,10,1.324,0.839,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,44, ,250, test,0.78,None,2587607,23604,236047,1,243,10,1.242,1.134,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,45, ,250, test,0.6,None,2587607,14864,148640,0,242,10,1.309,1.176,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,45, ,250, test,0.78,None,2587607,23553,235536,1,242,10,0.842,0.986,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,46, ,250, test,0.6,None,2587609,15443,154439,0,248,10,1.724,0.795,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,46, ,250, test,0.78,None,2587609,24097,240973,1,248,10,1.006,0.987,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,47, ,250, test,0.6,None,2587607,12684,126841,0,244,10,2.629,0.791,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,47, ,250, test,0.78,None,2587607,23582,235824,1,244,10,1.567,1.557,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,48, ,250, test,0.6,None,2587607,14751,147513,0,244,10,1.974,2.212,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,48, ,250, test,0.78,None,2587607,23592,235923,1,244,10,1.79,1.045,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,49, ,250, test,0.6,None,2587606,12663,126639,0,244,10,1.247,1.259,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,49, ,250, test,0.78,None,2587606,23570,235705,1,244,10,2.031,1.284,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,50, ,250, test,0.6,None,2587607,13191,131914,0,246,10,1.945,2.241,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,50, ,250, test,0.78,None,2587607,23461,234611,1,246,10,0.936,1.145,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,51, ,250, test,0.6,None,2587607,14812,148129,0,243,10,2.085,1.021,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,51, ,250, test,0.78,None,2587607,23508,235087,1,243,10,1.503,1.054,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,52, ,250, test,0.6,None,2587607,12529,125295,0,245,10,3,1.095,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,52, ,250, test,0.78,None,2587607,23706,237069,1,245,10,1.552,1.196,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,53, ,250, test,0.6,None,2587605,13689,136897,0,243,10,2.214,0.891,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,53, ,250, test,0.78,None,2587605,23621,236217,1,243,10,0.936,1.157,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,54, ,250, test,0.6,None,2587606,14463,144638,0,245,10,2.131,0.937,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,54, ,250, test,0.78,None,2587606,23567,235671,1,245,10,1.429,0.977,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,55, ,250, test,0.6,None,2587606,13465,134651,0,248,10,1.725,1.056,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,55, ,250, test,0.78,None,2587606,24128,241281,1,248,10,1.207,1.134,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,56, ,250, test,0.6,None,2587606,12209,122095,0,244,10,2.248,0.888,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,56, ,250, test,0.78,None,2587606,23607,236079,1,244,10,1.328,1.257,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,57, ,250, test,0.6,None,2587602,11949,119490,0,245,10,2.433,1.14,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,57, ,250, test,0.78,None,2587602,23747,237477,1,245,10,1.68,1.149,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,58, ,250, test,0.6,None,2587608,12122,121225,0,244,10,3.254,1.032,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,58, ,250, test,0.78,None,2587608,23585,235857,1,244,10,1.78,1.427,2,3
88758b3f-8a73-4f99-9efd-69d79c86effb_1,59, ,250, test,0.6,None,2587608,12338,123383,0,244,10,1.933,1.343,2,3
03438f9e-d30c-456b-af3f-77a9c422fcb7_1,59, ,250, test,0.78,None,2587608,23670,236709,1,244,10,1.522,0.991,2,3
