client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,8, ,250, test,0.78,None,26415309,174896,1748967,1,1892,10,43.734,64.738,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,9, ,250, test,0.62,None,26415306,47688,476883,0,1881,10,11.192,17.96,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,9, ,250, test,0.78,None,26415306,173778,1737783,1,1881,10,43.868,65.332,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,10, ,250, test,0.62,None,26415303,46542,465421,0,1879,10,11.622,30.906,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,10, ,250, test,0.8,None,26415303,173578,1735782,1,1879,10,43.788,64.715,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,11, ,250, test,0.62,None,26415306,44883,448839,0,1889,10,11.391,17.545,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,11, ,250, test,0.8,None,26415306,174601,1746015,1,1889,10,43.794,64.321,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,12, ,250, test,0.62,None,26415308,44003,440039,0,1885,10,11.536,18.114,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,12, ,250, test,0.82,None,26415308,174104,1741048,1,1885,10,44.012,64.798,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,13, ,250, test,0.62,None,26415309,43845,438452,0,1889,10,11.752,18.173,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,13, ,250, test,0.82,None,26415309,174658,1746584,1,1889,10,43.731,64.167,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,14, ,250, test,0.62,None,26415302,43736,437364,0,1884,10,11.34,17.73,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,14, ,250, test,0.84,None,26415302,173929,1739290,1,1884,10,43.879,66.504,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,15, ,250, test,0.62,None,26415306,44117,441178,0,1911,10,11.206,18.306,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,15, ,250, test,0.84,None,26415306,176426,1764266,1,1911,10,44.546,67.356,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,16, ,250, test,0.62,None,26415306,43426,434260,0,1889,10,12.036,18.912,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,16, ,250, test,0.82,None,26415306,174344,1743440,1,1889,10,45.108,64.311,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,17, ,250, test,0.62,None,26415308,42383,423833,0,1885,10,11.382,17.31,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,17, ,250, test,0.82,None,26415308,174113,1741138,1,1885,10,43.647,64.91,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,18, ,250, test,0.62,None,26415308,41671,416718,0,1888,10,10.91,17.278,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,18, ,250, test,0.82,None,26415308,174536,1745363,1,1888,10,44.142,64.423,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,19, ,250, test,0.62,None,26415307,40752,407520,0,1883,10,13.379,17.82,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,19, ,250, test,0.82,None,26415307,173836,1738366,1,1883,10,44.162,64.8,25,34
261e5d0e-71a5-4c2c-b3dd-ca0ee836a5d4_1,20, ,250, test,0.62,None,26415303,40711,407113,0,1891,10,11.555,17.82,25,34
c10e63c9-259b-41c0-a7e5-b46b3740b652_1,20, ,250, test,0.82,None,26415303,174590,1745906,1,1891,10,44.542,64.8,25,34
