client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
54e82e7f-f023-4856-9904-6882bb738bd3_1,1, ,250, test,0,None,26415308,53254,532542,0,882,10,12.27,17.403,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,1, ,250, test,0.04,None,6734281,59414,594149,1,882,10,12.677,22.345,6,8
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,2, ,250, test,0.6,None,6734281,52860,528605,1,674,10,12.234,21.921,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,2, ,250, test,0.46,None,26415306,60371,603719,0,674,10,12.122,17.606,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,3, ,250, test,0.76,None,6734279,52738,527387,1,706,10,12.073,21.729,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,3, ,250, test,0.52,None,26415307,63516,635160,0,706,10,11.669,17.475,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,4, ,250, test,0.82,None,6734279,52520,525208,1,725,10,12.126,22.573,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,4, ,250, test,0.6,None,26415304,64937,649373,0,725,10,11.751,20.898,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,5, ,250, test,0.86,None,6734277,52454,524545,1,716,10,12.212,22.349,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,5, ,250, test,0.6,None,26415309,64204,642049,0,716,10,13.183,17.858,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,6, ,250, test,0.88,None,6734277,53126,531268,1,741,10,12.163,22.108,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,6, ,250, test,0.62,None,26415307,66404,664043,0,741,10,11.825,17.763,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,7, ,250, test,0.88,None,6734278,52484,524843,1,733,10,12.168,21.791,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,7, ,250, test,0.62,None,26415308,64877,648775,0,733,10,11.553,17.539,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,8, ,250, test,0.88,None,6734274,52253,522535,1,713,10,12.448,22.761,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,8, ,250, test,0.62,None,26415308,64009,640098,0,713,10,11.786,18.494,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,9, ,250, test,0.88,None,6734281,52723,527238,1,700,10,12.357,22.291,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,9, ,250, test,0.62,None,26415305,63055,630552,0,700,10,11.801,17.432,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,10, ,250, test,0.88,None,6734276,52349,523498,1,679,10,12.052,22.553,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,10, ,250, test,0.6,None,26415308,60566,605662,0,679,10,11.763,17.526,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,11, ,250, test,0.22,None,6734278,53842,538422,1,675,10,12.367,22.903,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,11, ,250, test,0.6,None,26415307,60468,604686,0,675,10,10.946,17.787,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,12, ,250, test,0.7,None,6734280,52701,527017,1,656,10,12.129,21.605,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,12, ,250, test,0.56,None,26415307,58646,586468,0,656,10,11.992,17.961,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,13, ,250, test,0.78,None,6734278,52858,528584,1,654,10,11.995,21.494,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,13, ,250, test,0.58,None,26415309,58137,581379,0,654,10,11.883,17.449,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,14, ,250, test,0.84,None,6734280,52711,527111,1,647,10,12.687,21.571,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,14, ,250, test,0.6,None,26415306,57848,578489,0,647,10,13.024,17.236,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,15, ,250, test,0.86,None,6734278,52831,528319,1,653,10,12.155,21.67,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,15, ,250, test,0.64,None,26415306,58300,583002,0,653,10,11.826,17.568,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,16, ,250, test,0.86,None,6734277,53752,537523,1,653,10,12.181,21.756,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,16, ,250, test,0.62,None,26415306,58366,583661,0,653,10,11.886,17.939,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,17, ,250, test,0.86,None,6734280,52555,525552,1,643,10,12.096,21.673,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,17, ,250, test,0.62,None,26415307,57384,573843,0,643,10,11.934,18.641,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,18, ,250, test,0.86,None,6734279,52722,527228,1,639,10,12.016,21.93,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,18, ,250, test,0.62,None,26415304,57077,570772,0,639,10,12.097,18.08,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,19, ,250, test,0.86,None,6734281,52914,529143,1,645,10,12.104,21.534,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,19, ,250, test,0.62,None,26415305,57428,574280,0,645,10,12.126,19.11,25,34
d5c6d40c-a259-483c-b4f3-d3a4411de85e_1,20, ,250, test,0.86,None,6734278,52150,521502,1,632,10,12.217,21.534,6,8
54e82e7f-f023-4856-9904-6882bb738bd3_1,20, ,250, test,0.62,None,26415308,56285,562852,0,632,10,12.224,19.11,25,34
