client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
f90c7465-9c60-4629-932b-bb22776c85a0_1,10, ,250, test,0.8,None,26415303,173579,1735799,1,1825,10,21.905,32.965,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,11, ,250, test,0.62,None,26415306,41140,411402,0,1837,10,11.309,18.137,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,11, ,250, test,0.8,None,26415306,174848,1748485,1,1837,10,21.826,33.085,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,12, ,250, test,0.62,None,26415308,39760,397609,0,1863,10,11.331,19.633,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,12, ,250, test,0.82,None,26415308,177427,1774277,1,1863,10,22.303,32.898,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,13, ,250, test,0.62,None,26415309,45886,458867,0,1834,10,11.124,17.857,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,13, ,250, test,0.82,None,26415309,174339,1743391,1,1834,10,21.884,33.808,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,14, ,250, test,0.62,None,26415302,46295,462955,0,1830,10,11.609,18.56,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,14, ,250, test,0.84,None,26415302,173945,1739458,1,1830,10,22.19,33.428,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,15, ,250, test,0.62,None,26415306,47050,470506,0,1837,10,11.973,19.724,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,15, ,250, test,0.84,None,26415306,174717,1747170,1,1837,10,22.689,32.988,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,16, ,250, test,0.62,None,26415306,44932,449324,0,1836,10,11.127,17.658,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,16, ,250, test,0.82,None,26415306,174577,1745776,1,1836,10,22.491,33.849,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,17, ,250, test,0.62,None,26415308,45431,454313,0,1824,10,17.076,74.554,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,17, ,250, test,0.82,None,26415308,173484,1734849,1,1824,10,22.445,33.323,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,18, ,250, test,0.62,None,26415308,44967,449672,0,1835,10,11.332,18.121,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,18, ,250, test,0.82,None,26415308,174637,1746370,1,1835,10,21.919,33.052,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,19, ,250, test,0.62,None,26415307,45947,459476,0,1841,10,11.334,19.258,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,19, ,250, test,0.82,None,26415307,175211,1752113,1,1841,10,21.917,32.782,25,34
fa4fb86a-ba4d-4417-ab50-faa35a70e675_1,20, ,250, test,0.62,None,26415303,44543,445434,0,1839,10,11.362,19.258,25,34
f90c7465-9c60-4629-932b-bb22776c85a0_1,20, ,250, test,0.82,None,26415303,174983,1749837,1,1839,10,21.829,32.782,25,34
