client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,13, ,250, test,0.8,None,6734278,52409,524097,1,641,10,6.549,13.734,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,13, ,250, test,0.58,None,26415309,57321,573212,0,641,10,12.285,17.232,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,14, ,250, test,0.84,None,6734280,52660,526607,1,623,10,6.557,14.073,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,14, ,250, test,0.62,None,26415306,55335,553351,0,623,10,12.105,19.375,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,15, ,250, test,0.84,None,6734278,52295,522958,1,634,10,6.523,13.417,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,15, ,250, test,0.64,None,26415306,56573,565734,0,634,10,11.9,17.655,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,16, ,250, test,0.86,None,6734277,52376,523761,1,640,10,6.572,13.887,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,16, ,250, test,0.64,None,26415306,57070,570707,0,640,10,12.311,17.438,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,17, ,250, test,0.86,None,6734280,53167,531676,1,662,10,6.57,13.6,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,17, ,250, test,0.62,None,26415307,59042,590420,0,662,10,12.195,18.274,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,18, ,250, test,0.86,None,6734279,53068,530688,1,645,10,6.623,13.438,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,18, ,250, test,0.62,None,26415304,57463,574639,0,645,10,12.524,18.263,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,19, ,250, test,0.86,None,6734281,53048,530486,1,657,10,6.673,13.577,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,19, ,250, test,0.62,None,26415305,58612,586122,0,657,10,12.253,17.627,25,34
bdba0f8b-c761-43bb-b60c-1976b27f4973_1,20, ,250, test,0.86,None,6734278,52707,527078,1,650,10,6.519,13.577,6,8
fe01732b-d466-46fb-99ca-5cb2c51c6a58_1,20, ,250, test,0.62,None,26415308,58091,580914,0,650,10,12.282,17.627,25,34
