client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
d92184eb-d5f1-4c73-8dea-d379881e4dde_1, 22, ,250, test, 0.82,None, 26415308.0, 173586.0, 1735861.0, 1, 1778, 10, 4.837, 6.642, 25, 34
17f1d5bb-cbb6-445b-b85c-e1d13ddd199d_1, 23, ,250, test, 0.62,None, 26415307.0, 38907.0, 389075.0, 0, 1781, 10, 7.357, 3.782, 25, 34
d92184eb-d5f1-4c73-8dea-d379881e4dde_1, 23, ,250, test, 0.82,None, 26415307.0, 173708.0, 1737081.0, 1, 1781, 10, 5.652, 6.709, 25, 34
17f1d5bb-cbb6-445b-b85c-e1d13ddd199d_1, 24, ,250, test, 0.62,None, 26415307.0, 40049.0, 400490.0, 0, 1782, 10, 7.493, 3.875, 25, 34
d92184eb-d5f1-4c73-8dea-d379881e4dde_1, 24, ,250, test, 0.82,None, 26415307.0, 173970.0, 1739703.0, 1, 1782, 10, 5.177, 6.751, 25, 34
17f1d5bb-cbb6-445b-b85c-e1d13ddd199d_1, 25, ,250, test, 0.62,None, 26415308.0, 40318.0, 403189.0, 0, 1810, 10, 23.773, 3.857, 25, 34
d92184eb-d5f1-4c73-8dea-d379881e4dde_1, 25, ,250, test, 0.82,None, 26415308.0, 175310.0, 1753107.0, 1, 1810, 10, 19.118, 6.612, 25, 34
17f1d5bb-cbb6-445b-b85c-e1d13ddd199d_1, 26, ,250, test, 0.62,None, 26415305.0, 41241.0, 412410.0, 0, 1787, 10, 7.889, 4.203, 25, 34
d92184eb-d5f1-4c73-8dea-d379881e4dde_1, 26, ,250, test, 0.82,None, 26415305.0, 173977.0, 1739775.0, 1, 1787, 10, 5.663, 6.621, 25, 34
17f1d5bb-cbb6-445b-b85c-e1d13ddd199d_1, 27, ,250, test, 0.62,None, 26415307.0, 42978.0, 429788.0, 0, 1776, 10, 7.804, None, 25, None
d92184eb-d5f1-4c73-8dea-d379881e4dde_1, 27, ,250, test, 0.82,None, 26415307.0, 173232.0, 1732325.0, 1, 1776, 10, 4.618, None, 25, None
