client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,7, ,250, test,0.74,None,26415306,181684,1816849,1,1861,10,5.274,7.906,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,8, ,250, test,0.62,None,26415309,43446,434467,0,1788,10,7.814,4.184,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,8, ,250, test,0.78,None,26415309,174472,1744724,1,1788,10,5.242,7.165,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,9, ,250, test,0.62,None,26415306,41515,415158,0,1800,10,7.417,4.449,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,9, ,250, test,0.78,None,26415306,175712,1757126,1,1800,10,4.627,7.449,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,10, ,250, test,0.62,None,26415303,41484,414841,0,1814,10,7.431,3.989,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,10, ,250, test,0.8,None,26415303,176999,1769991,1,1814,10,5.726,7.351,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,11, ,250, test,0.62,None,26415306,40898,408985,0,1794,10,10.158,3.974,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,11, ,250, test,0.8,None,26415306,174657,1746574,1,1794,10,7.671,7.256,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,12, ,250, test,0.62,None,26415308,43344,433446,0,1860,10,6.845,3.857,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,12, ,250, test,0.82,None,26415308,180421,1804215,1,1860,10,5.434,7.272,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,13, ,250, test,0.62,None,26415309,42651,426514,0,1898,10,7.558,3.981,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,13, ,250, test,0.82,None,26415309,185468,1854684,1,1898,10,4.761,7.238,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,14, ,250, test,0.62,None,26415302,42493,424939,0,1828,10,7.96,3.915,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,14, ,250, test,0.84,None,26415302,178321,1783214,1,1828,10,5.357,6.992,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,15, ,250, test,0.62,None,26415306,42390,423903,0,1890,10,7.48,3.842,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,15, ,250, test,0.84,None,26415306,184654,1846546,1,1890,10,5.266,7.262,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,16, ,250, test,0.62,None,26415306,41096,410965,0,1829,10,6.917,4.058,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,16, ,250, test,0.82,None,26415306,178423,1784237,1,1829,10,6.351,7.352,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,17, ,250, test,0.62,None,26415308,39604,396040,0,1798,10,7.671,3.86,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,17, ,250, test,0.82,None,26415308,175089,1750893,1,1798,10,4.54,7.147,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,18, ,250, test,0.62,None,26415308,41327,413276,0,1786,10,7.607,4.02,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,18, ,250, test,0.82,None,26415308,174146,1741462,1,1786,10,5.643,6.964,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,19, ,250, test,0.62,None,26415307,42006,420061,0,1831,10,7.606,3.918,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,19, ,250, test,0.82,None,26415307,178637,1786377,1,1831,10,5.767,7.113,25,34
0318e2fc-ef52-48b5-8798-bdaea5672ad3_1,20, ,250, test,0.62,None,26415303,41317,413172,0,1788,10,7.755,3.903,25,34
83f42132-115e-4e1c-9ede-2e9b58fb77bd_1,20, ,250, test,0.82,None,26415303,174166,1741663,1,1788,10,6.337,7.226,25,34
