client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,46, ,250, test,0.62,None,26415306,41845,418452,0,1816,10,9.663,4.724,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,46, ,250, test,0.84,None,26415306,176711,1767114,1,1816,10,9.623,8.307,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,47, ,250, test,0.62,None,26415303,53105,531059,0,1796,10,9.257,4.655,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,47, ,250, test,0.84,None,26415303,173440,1734400,1,1796,10,8.431,9.693,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,48, ,250, test,0.62,None,26415306,54787,547874,0,1788,10,9.419,4.064,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,48, ,250, test,0.84,None,26415306,174063,1740633,1,1788,10,8.8,7.42,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,49, ,250, test,0.62,None,26415308,53968,539684,0,1780,10,7.705,4.323,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,49, ,250, test,0.84,None,26415308,173471,1734714,1,1780,10,6.614,7.616,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,50, ,250, test,0.62,None,26415309,51953,519532,0,1789,10,4.826,4.198,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,50, ,250, test,0.84,None,26415309,174387,1743879,1,1789,10,6.639,7.648,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,51, ,250, test,0.62,None,26415302,50515,505156,0,1782,10,7.641,4.123,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,51, ,250, test,0.84,None,26415302,173701,1737017,1,1782,10,5.731,7.896,25,34
