client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,20, ,250, test,0.26,None,26415304,91083,910838,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,21, ,250, test,0.62,None,26415306,42601,426017,0,949,10,18.43,12.087,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,21, ,250, test,0.26,None,26415306,91468,914687,1,949,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,22, ,250, test,0.62,None,26415304,42047,420475,0,938,10,16.333,11.094,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,22, ,250, test,0.26,None,26415304,90987,909876,1,938,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,23, ,250, test,0.62,None,26415309,43629,436296,0,942,10,15.938,10.312,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,23, ,250, test,0.26,None,26415309,91353,913531,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,24, ,250, test,0.62,None,26415305,47639,476391,0,941,10,15.994,10.544,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,24, ,250, test,0.26,None,26415305,90794,907948,1,941,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,25, ,250, test,0.62,None,26415306,48515,485154,0,941,10,15.744,10.382,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,25, ,250, test,0.26,None,26415306,91262,912625,1,941,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,26, ,250, test,0.6,None,26415310,47427,474270,0,943,10,16.065,10.85,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,26, ,250, test,0.26,None,26415310,91388,913881,1,943,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,27, ,250, test,0.6,None,26415308,47594,475945,0,941,10,15.751,10.444,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,27, ,250, test,0.26,None,26415308,91168,911689,1,941,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,28, ,250, test,0.6,None,26415306,47432,474326,0,938,10,16.726,10.304,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,28, ,250, test,0.26,None,26415306,90914,909143,1,938,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,29, ,250, test,0.6,None,26415308,47458,474582,0,945,10,15.913,11.068,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,29, ,250, test,0.26,None,26415308,91545,915459,1,945,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,30, ,250, test,0.6,None,26415310,47203,472038,0,942,10,16.55,10.587,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,30, ,250, test,0.26,None,26415310,91277,912779,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,31, ,250, test,0.6,None,26415307,48473,484732,0,943,10,16.3,11.057,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,31, ,250, test,0.26,None,26415307,91200,912008,1,943,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,32, ,250, test,0.6,None,26415309,47931,479310,0,944,10,16.465,11.435,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,32, ,250, test,0.26,None,26415309,91348,913480,1,944,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,33, ,250, test,0.6,None,26415307,48023,480237,0,942,10,16.436,10.576,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,33, ,250, test,0.26,None,26415307,91166,911668,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,34, ,250, test,0.6,None,26415308,47656,476562,0,939,10,14.783,11.057,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,34, ,250, test,0.26,None,26415308,91165,911655,1,939,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,35, ,250, test,0.6,None,26415307,49349,493493,0,942,10,16.027,10.407,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,35, ,250, test,0.26,None,26415307,91193,911933,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,36, ,250, test,0.6,None,26415309,49836,498362,0,942,10,15.576,10.952,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,36, ,250, test,0.26,None,26415309,91244,912440,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,37, ,250, test,0.6,None,26415308,49008,490087,0,942,10,16.432,11.054,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,37, ,250, test,0.26,None,26415308,91097,910970,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,38, ,250, test,0.6,None,26415306,48818,488185,0,939,10,17.247,12.156,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,38, ,250, test,0.26,None,26415306,91027,910276,1,939,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,39, ,250, test,0.6,None,26415309,47709,477097,0,945,10,16.834,11.524,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,39, ,250, test,0.26,None,26415309,91491,914910,1,945,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,40, ,250, test,0.6,None,26415310,46846,468469,0,945,10,17.284,10.64,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,40, ,250, test,0.26,None,26415310,91083,910833,1,945,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,41, ,250, test,0.6,None,26415307,47990,479909,0,943,10,16.154,10.98,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,41, ,250, test,0.26,None,26415307,91118,911181,1,943,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,42, ,250, test,0.6,None,26415307,47692,476927,0,941,10,17.608,10.759,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,42, ,250, test,0.26,None,26415307,91284,912847,1,941,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,43, ,250, test,0.6,None,26415306,46680,466806,0,941,10,17.032,11.777,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,43, ,250, test,0.26,None,26415306,91066,910663,1,941,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,44, ,250, test,0.6,None,26415307,43540,435405,0,938,10,16.753,10.783,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,44, ,250, test,0.26,None,26415307,90948,909487,1,938,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,45, ,250, test,0.6,None,26415304,45300,453006,0,938,10,16.36,10.756,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,45, ,250, test,0.26,None,26415304,90958,909581,1,938,10,10,10,10,10
